region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,id
Caerphilly,2021-01-03,NA,forecast,510,1216,5304,87,250,390,669,1062,3518,W06000018
Calderdale,2020-12-21,NA,forecast,59,60,15,39,50,55,63,69,87,E08000033
Calderdale,2020-12-22,NA,forecast,57,59,17,36,48,53,61,68,89,E08000033
Calderdale,2020-12-23,NA,forecast,57,61,20,34,47,53,62,70,96,E08000033
Calderdale,2020-12-24,NA,forecast,49,53,22,28,39,45,53,61,90,E08000033
Calderdale,2020-12-25,NA,forecast,52,58,30,29,41,47,56,67,104,E08000033
Calderdale,2020-12-26,NA,forecast,43,50,34,22,33,39,48,57,97,E08000033
Calderdale,2020-12-27,NA,forecast,46,55,48,22,34,41,51,62,113,E08000033
Calderdale,2020-12-28,NA,forecast,70,90,110,32,52,62,79,99,200,E08000033
Calderdale,2020-12-29,NA,forecast,68,95,180,30,48,59,78,99,219,E08000033
Calderdale,2020-12-30,NA,forecast,68,106,299,28,47,59,79,103,254,E08000033
Calderdale,2020-12-31,NA,forecast,58,101,383,22,39,50,69,92,245,E08000033
Calderdale,2021-01-01,NA,forecast,63,124,704,22,41,53,73,100,296,E08000033
Calderdale,2021-01-02,NA,forecast,51,124,1072,17,33,43,62,85,282,E08000033
Calderdale,2021-01-03,NA,forecast,53,160,1792,17,34,44,66,95,325,E08000033
Cambridgeshire,2020-12-21,NA,forecast,278,286,78,174,231,259,295,331,429,E10000003
Cambridgeshire,2020-12-22,NA,forecast,274,286,86,169,224,254,297,335,440,E10000003
Cambridgeshire,2020-12-23,NA,forecast,264,281,99,154,212,244,288,331,462,E10000003
Cambridgeshire,2020-12-24,NA,forecast,263,283,115,143,201,237,289,340,495,E10000003
Cambridgeshire,2020-12-25,NA,forecast,227,256,126,118,171,205,253,306,497,E10000003
Cambridgeshire,2020-12-26,NA,forecast,153,177,104,72,111,134,174,213,353,E10000003
Cambridgeshire,2020-12-27,NA,forecast,176,210,141,75,122,152,200,255,463,E10000003
Cambridgeshire,2020-12-28,NA,forecast,309,395,335,120,207,266,360,473,922,E10000003
Cambridgeshire,2020-12-29,NA,forecast,304,406,399,108,194,255,360,486,987,E10000003
Cambridgeshire,2020-12-30,NA,forecast,285,410,476,94,173,237,345,478,1059,E10000003
Cambridgeshire,2020-12-31,NA,forecast,282,438,596,81,163,231,351,497,1192,E10000003
Cambridgeshire,2021-01-01,NA,forecast,250,416,666,68,141,202,312,458,1196,E10000003
Cambridgeshire,2021-01-02,NA,forecast,166,301,599,40,88,129,212,319,875,E10000003
Cambridgeshire,2021-01-03,NA,forecast,186,383,895,42,97,145,242,378,1146,E10000003
Camden,2020-12-21,NA,forecast,255,264,71,167,214,239,272,303,393,E09000007
Camden,2020-12-22,NA,forecast,198,208,65,122,163,184,215,242,328,E09000007
Camden,2020-12-23,NA,forecast,228,243,85,134,183,211,248,287,404,E09000007
Camden,2020-12-24,NA,forecast,204,221,88,113,157,186,224,265,387,E09000007
Camden,2020-12-25,NA,forecast,200,223,104,101,151,180,222,269,421,E09000007
Camden,2020-12-26,NA,forecast,131,151,81,60,96,117,149,185,302,E09000007
Camden,2020-12-27,NA,forecast,116,138,87,49,80,100,133,171,301,E09000007
Camden,2020-12-28,NA,forecast,260,324,235,98,172,222,302,405,752,E09000007
Camden,2020-12-29,NA,forecast,197,259,209,70,126,167,237,323,665,E09000007
Camden,2020-12-30,NA,forecast,225,309,291,71,137,188,273,383,814,E09000007
Camden,2020-12-31,NA,forecast,197,289,303,56,116,160,243,354,808,E09000007
Camden,2021-01-01,NA,forecast,190,300,381,51,108,153,241,361,869,E09000007
Camden,2021-01-02,NA,forecast,126,213,280,30,67,100,162,250,665,E09000007
Camden,2021-01-03,NA,forecast,110,200,314,25,57,86,143,228,640,E09000007
Cardiff,2020-12-21,NA,forecast,401,467,283,141,272,348,468,590,1003,W06000015
Cardiff,2020-12-22,NA,forecast,276,324,213,94,181,237,319,402,722,W06000015
Cardiff,2020-12-23,NA,forecast,492,591,428,156,319,419,568,727,1350,W06000015
Cardiff,2020-12-24,NA,forecast,684,855,682,221,433,579,810,1082,1996,W06000015
Cardiff,2020-12-25,NA,forecast,551,721,654,163,338,463,659,889,1825,W06000015
Cardiff,2020-12-26,NA,forecast,568,796,889,158,337,470,688,954,2093,W06000015
Cardiff,2020-12-27,NA,forecast,486,730,909,129,283,398,600,880,2018,W06000015
Cardiff,2020-12-28,NA,forecast,607,954,1415,141,329,479,746,1070,2679,W06000015
Cardiff,2020-12-29,NA,forecast,410,716,1284,91,219,322,528,783,2106,W06000015
Cardiff,2020-12-30,NA,forecast,720,1484,5084,148,379,560,904,1396,4389,W06000015
Cardiff,2020-12-31,NA,forecast,968,2175,7680,189,502,764,1309,2008,6283,W06000015
Cardiff,2021-01-01,NA,forecast,793,2012,8453,139,392,601,1045,1671,5792,W06000015
Cardiff,2021-01-02,NA,forecast,818,2386,10446,128,386,616,1096,1860,7056,W06000015
Cardiff,2021-01-03,NA,forecast,719,2504,13538,102,325,547,987,1635,7236,W06000015
Carmarthenshire,2020-12-21,NA,forecast,220,257,163,71,142,188,257,330,574,W06000010
Carmarthenshire,2020-12-22,NA,forecast,176,212,151,55,113,149,206,267,485,W06000010
Carmarthenshire,2020-12-23,NA,forecast,282,344,267,83,178,238,331,435,795,W06000010
Carmarthenshire,2020-12-24,NA,forecast,376,465,439,115,243,322,437,572,1053,W06000010
Carmarthenshire,2020-12-25,NA,forecast,358,472,559,104,223,300,426,563,1132,W06000010
Carmarthenshire,2020-12-26,NA,forecast,370,508,772,111,226,306,448,604,1236,W06000010
Carmarthenshire,2020-12-27,NA,forecast,326,489,1266,92,194,270,396,550,1239,W06000010
Carmarthenshire,2020-12-28,NA,forecast,384,597,1244,100,224,312,460,650,1600,W06000010
Carmarthenshire,2020-12-29,NA,forecast,304,531,1688,80,176,247,377,524,1385,W06000010
Carmarthenshire,2020-12-30,NA,forecast,478,992,6425,116,277,388,592,846,2371,W06000010
Carmarthenshire,2020-12-31,NA,forecast,644,1443,12730,158,360,522,800,1173,3312,W06000010
Carmarthenshire,2021-01-01,NA,forecast,606,1695,19199,143,333,482,766,1149,3428,W06000010
Carmarthenshire,2021-01-02,NA,forecast,645,2221,36626,137,348,513,832,1252,4195,W06000010
Carmarthenshire,2021-01-03,NA,forecast,578,3192,97025,121,296,449,739,1136,3835,W06000010
Central Bedfordshire,2020-12-21,NA,forecast,248,255,66,166,210,234,262,291,371,E06000056
Central Bedfordshire,2020-12-22,NA,forecast,221,229,66,138,183,205,237,267,349,E06000056
Central Bedfordshire,2020-12-23,NA,forecast,235,247,80,142,191,217,254,289,389,E06000056
Central Bedfordshire,2020-12-24,NA,forecast,212,227,85,121,168,193,231,268,382,E06000056
Central Bedfordshire,2020-12-25,NA,forecast,215,236,101,115,167,195,239,283,421,E06000056
Central Bedfordshire,2020-12-26,NA,forecast,153,171,89,74,114,137,169,205,319,E06000056
Central Bedfordshire,2020-12-27,NA,forecast,167,194,117,80,122,148,189,233,389,E06000056
Central Bedfordshire,2020-12-28,NA,forecast,256,307,227,107,176,224,294,368,669,E06000056
Central Bedfordshire,2020-12-29,NA,forecast,223,281,249,89,151,192,263,342,638,E06000056
Central Bedfordshire,2020-12-30,NA,forecast,237,315,348,86,154,204,283,369,779,E06000056
Central Bedfordshire,2020-12-31,NA,forecast,213,297,438,71,131,179,254,345,745,E06000056
Central Bedfordshire,2021-01-01,NA,forecast,215,317,524,66,130,179,259,361,837,E06000056
Central Bedfordshire,2021-01-02,NA,forecast,150,243,549,42,87,124,186,266,650,E06000056
Central Bedfordshire,2021-01-03,NA,forecast,167,285,792,42,92,134,205,302,781,E06000056
Ceredigion,2020-12-21,NA,forecast,29,39,34,5,16,24,36,50,103,W06000008
Ceredigion,2020-12-22,NA,forecast,18,25,23,3,10,15,23,32,67,W06000008
Ceredigion,2020-12-23,NA,forecast,24,31,31,3,12,19,29,41,83,W06000008
Ceredigion,2020-12-24,NA,forecast,29,39,37,5,16,24,36,51,103,W06000008
Ceredigion,2020-12-25,NA,forecast,31,42,42,5,16,24,38,54,112,W06000008
Ceredigion,2020-12-26,NA,forecast,22,29,30,3,12,17,27,37,81,W06000008
Ceredigion,2020-12-27,NA,forecast,22,31,34,3,11,17,27,39,88,W06000008
Ceredigion,2020-12-28,NA,forecast,36,54,77,6,19,28,45,64,151,W06000008
Ceredigion,2020-12-29,NA,forecast,22,34,49,3,11,18,28,41,94,W06000008
Ceredigion,2020-12-30,NA,forecast,27,43,83,4,14,21,35,50,115,W06000008
Ceredigion,2020-12-31,NA,forecast,36,56,114,6,19,29,45,64,159,W06000008
Ceredigion,2021-01-01,NA,forecast,38,62,112,5,18,29,48,69,175,W06000008
Ceredigion,2021-01-02,NA,forecast,26,45,128,3,12,20,34,48,121,W06000008
Ceredigion,2021-01-03,NA,forecast,27,50,165,3,13,21,33,49,128,W06000008
Cheshire East,2020-12-21,NA,forecast,192,196,41,135,167,182,203,223,266,E06000049
Cheshire East,2020-12-22,NA,forecast,189,194,45,129,163,179,201,220,273,E06000049
Cheshire East,2020-12-23,NA,forecast,205,213,56,136,173,193,220,243,310,E06000049
Cheshire East,2020-12-24,NA,forecast,198,206,62,123,163,184,213,238,317,E06000049
Cheshire East,2020-12-25,NA,forecast,217,230,78,130,177,202,236,269,371,E06000049
Cheshire East,2020-12-26,NA,forecast,183,197,78,102,145,168,200,232,331,E06000049
Cheshire East,2020-12-27,NA,forecast,193,211,94,103,150,175,211,249,372,E06000049
Cheshire East,2020-12-28,NA,forecast,377,421,216,186,284,338,417,502,788,E06000049
Cheshire East,2020-12-29,NA,forecast,370,423,247,173,269,327,416,508,825,E06000049
Cheshire East,2020-12-30,NA,forecast,403,476,328,177,289,355,460,573,966,E06000049
Cheshire East,2020-12-31,NA,forecast,385,472,374,155,269,340,446,562,1024,E06000049
Cheshire East,2021-01-01,NA,forecast,431,536,469,158,288,376,496,636,1218,E06000049
Cheshire East,2021-01-02,NA,forecast,359,465,459,129,235,309,419,556,1101,E06000049
Cheshire East,2021-01-03,NA,forecast,382,515,575,121,246,321,450,611,1263,E06000049
Cheshire West and Chester,2020-12-21,NA,forecast,131,133,26,94,115,125,137,148,177,E06000050
Cheshire West and Chester,2020-12-22,NA,forecast,118,121,28,82,101,111,125,137,169,E06000050
Cheshire West and Chester,2020-12-23,NA,forecast,117,122,34,77,99,110,125,140,182,E06000050
Cheshire West and Chester,2020-12-24,NA,forecast,104,111,38,64,85,96,113,129,179,E06000050
Cheshire West and Chester,2020-12-25,NA,forecast,101,109,45,58,80,93,111,129,187,E06000050
Cheshire West and Chester,2020-12-26,NA,forecast,74,84,47,39,56,67,82,98,158,E06000050
Cheshire West and Chester,2020-12-27,NA,forecast,80,95,64,39,59,72,91,111,193,E06000050
Cheshire West and Chester,2020-12-28,NA,forecast,105,129,112,46,75,92,120,150,281,E06000050
Cheshire West and Chester,2020-12-29,NA,forecast,93,120,144,37,63,80,108,139,279,E06000050
Cheshire West and Chester,2020-12-30,NA,forecast,91,127,189,35,60,77,108,141,313,E06000050
Cheshire West and Chester,2020-12-31,NA,forecast,80,120,239,28,50,67,96,130,310,E06000050
Cheshire West and Chester,2021-01-01,NA,forecast,76,127,338,24,45,63,94,131,340,E06000050
Cheshire West and Chester,2021-01-02,NA,forecast,56,106,409,16,32,45,70,101,290,E06000050
Cheshire West and Chester,2021-01-03,NA,forecast,61,130,641,17,34,49,76,114,346,E06000050
Conwy,2020-12-21,NA,forecast,14,18,14,3,8,12,17,23,43,W06000003
Conwy,2020-12-22,NA,forecast,10,13,10,2,6,8,12,16,32,W06000003
Conwy,2020-12-23,NA,forecast,14,19,17,3,8,11,17,24,51,W06000003
Conwy,2020-12-24,NA,forecast,17,22,21,3,9,14,20,29,61,W06000003
Conwy,2020-12-25,NA,forecast,14,20,20,3,8,12,18,25,56,W06000003
Conwy,2020-12-26,NA,forecast,13,19,22,2,7,10,16,24,56,W06000003
Conwy,2020-12-27,NA,forecast,12,20,26,2,6,10,16,24,60,W06000003
Conwy,2020-12-28,NA,forecast,15,25,37,2,7,11,19,30,80,W06000003
Conwy,2020-12-29,NA,forecast,10,19,33,1,5,8,13,21,62,W06000003
Conwy,2020-12-30,NA,forecast,14,29,56,2,6,11,20,31,95,W06000003
Conwy,2020-12-31,NA,forecast,17,38,94,2,7,12,23,38,123,W06000003
Conwy,2021-01-01,NA,forecast,14,36,131,1,6,10,19,33,111,W06000003
Conwy,2021-01-02,NA,forecast,13,39,149,1,5,9,19,33,124,W06000003
Conwy,2021-01-03,NA,forecast,12,41,185,1,5,9,18,32,131,W06000003
Cornwall,2020-12-21,NA,forecast,113,120,48,60,86,102,123,144,208,E06000052
Cornwall,2020-12-22,NA,forecast,114,126,59,56,85,102,127,153,234,E06000052
Cornwall,2020-12-23,NA,forecast,122,140,79,56,88,106,140,172,278,E06000052
Cornwall,2020-12-24,NA,forecast,112,136,98,46,78,99,130,165,300,E06000052
Cornwall,2020-12-25,NA,forecast,110,141,127,40,72,95,130,168,332,E06000052
Cornwall,2020-12-26,NA,forecast,86,121,149,28,54,72,104,141,303,E06000052
Cornwall,2020-12-27,NA,forecast,85,132,221,24,50,70,106,149,345,E06000052
Cornwall,2020-12-28,NA,forecast,155,273,558,37,85,123,195,296,765,E06000052
Cornwall,2020-12-29,NA,forecast,157,334,1128,34,81,122,206,319,936,E06000052
Cornwall,2020-12-30,NA,forecast,164,433,2111,30,79,124,217,359,1188,E06000052
Cornwall,2020-12-31,NA,forecast,151,532,3911,24,70,111,207,350,1273,E06000052
Cornwall,2021-01-01,NA,forecast,144,655,5530,21,61,103,203,364,1457,E06000052
Cornwall,2021-01-02,NA,forecast,113,712,8248,15,46,77,159,313,1378,E06000052
Cornwall,2021-01-03,NA,forecast,113,990,12723,12,42,75,168,330,1571,E06000052
County Durham,2020-12-21,NA,forecast,277,283,53,206,246,266,291,314,376,E06000047
County Durham,2020-12-22,NA,forecast,293,305,75,206,252,277,311,343,435,E06000047
County Durham,2020-12-23,NA,forecast,338,360,121,219,281,314,363,408,577,E06000047
County Durham,2020-12-24,NA,forecast,349,386,174,207,278,320,383,446,686,E06000047
County Durham,2020-12-25,NA,forecast,374,439,282,199,285,335,421,507,881,E06000047
County Durham,2020-12-26,NA,forecast,328,414,366,158,238,289,375,471,926,E06000047
County Durham,2020-12-27,NA,forecast,416,571,722,180,286,356,485,633,1404,E06000047
County Durham,2020-12-28,NA,forecast,696,1070,1957,265,454,589,835,1141,2795,E06000047
County Durham,2020-12-29,NA,forecast,764,1328,3559,255,462,627,935,1332,3706,E06000047
County Durham,2020-12-30,NA,forecast,880,1827,7075,262,511,710,1105,1656,5053,E06000047
County Durham,2020-12-31,NA,forecast,912,2282,12421,247,505,718,1183,1839,6472,E06000047
County Durham,2021-01-01,NA,forecast,990,3172,25439,234,516,763,1312,2118,8463,E06000047
County Durham,2021-01-02,NA,forecast,866,3649,39920,184,430,657,1180,1973,9027,E06000047
County Durham,2021-01-03,NA,forecast,1104,6468,95344,205,518,828,1519,2763,13554,E06000047
Coventry,2020-12-21,NA,forecast,174,176,34,127,152,165,182,197,235,E08000026
Coventry,2020-12-22,NA,forecast,160,164,37,110,138,151,170,186,229,E08000026
Coventry,2020-12-23,NA,forecast,167,173,43,111,142,158,178,197,252,E08000026
Coventry,2020-12-24,NA,forecast,163,170,50,101,135,152,175,196,260,E08000026
Coventry,2020-12-25,NA,forecast,158,167,58,91,127,146,171,195,275,E08000026
Coventry,2020-12-26,NA,forecast,131,142,57,72,102,119,145,171,244,E08000026
Coventry,2020-12-27,NA,forecast,121,135,62,62,93,110,136,162,245,E08000026
Coventry,2020-12-28,NA,forecast,204,230,124,94,149,183,228,278,454,E08000026
Coventry,2020-12-29,NA,forecast,185,218,138,81,134,165,215,265,451,E08000026
Coventry,2020-12-30,NA,forecast,195,233,168,80,134,170,223,281,513,E08000026
Coventry,2020-12-31,NA,forecast,188,236,203,70,126,162,219,283,556,E08000026
Coventry,2021-01-01,NA,forecast,182,237,228,62,119,156,216,286,581,E08000026
Coventry,2021-01-02,NA,forecast,152,208,249,46,96,128,180,243,540,E08000026
Coventry,2021-01-03,NA,forecast,140,200,267,39,85,118,169,233,530,E08000026
Croydon,2020-12-21,NA,forecast,428,435,73,329,384,411,445,480,564,E09000008
Croydon,2020-12-22,NA,forecast,372,379,75,272,327,354,389,422,514,E09000008
Croydon,2020-12-23,NA,forecast,380,393,95,265,325,358,404,445,568,E09000008
Croydon,2020-12-24,NA,forecast,332,348,98,220,277,309,356,400,530,E09000008
Croydon,2020-12-25,NA,forecast,342,363,121,211,278,315,370,422,589,E09000008
Croydon,2020-12-26,NA,forecast,217,235,90,125,172,199,238,276,405,E09000008
Croydon,2020-12-27,NA,forecast,191,210,96,102,145,172,211,250,383,E09000008
Croydon,2020-12-28,NA,forecast,300,343,180,151,223,267,338,410,680,E09000008
Croydon,2020-12-29,NA,forecast,253,298,177,119,182,223,291,357,629,E09000008
Croydon,2020-12-30,NA,forecast,256,309,211,110,176,221,295,371,691,E09000008
Croydon,2020-12-31,NA,forecast,219,277,215,90,149,187,257,333,645,E09000008
Croydon,2021-01-01,NA,forecast,223,294,262,88,144,188,265,349,733,E09000008
Croydon,2021-01-02,NA,forecast,141,195,195,50,90,118,169,230,505,E09000008
Croydon,2021-01-03,NA,forecast,122,178,205,42,75,101,149,207,489,E09000008
Cumbria,2020-12-21,NA,forecast,210,216,51,143,180,199,223,246,304,E10000006
Cumbria,2020-12-22,NA,forecast,206,215,62,134,173,192,221,247,330,E10000006
Cumbria,2020-12-23,NA,forecast,205,218,77,123,168,190,221,251,355,E10000006
Cumbria,2020-12-24,NA,forecast,214,237,111,119,166,194,234,275,426,E10000006
Cumbria,2020-12-25,NA,forecast,206,241,147,107,158,185,229,277,485,E10000006
Cumbria,2020-12-26,NA,forecast,179,224,191,84,132,160,202,251,490,E10000006
Cumbria,2020-12-27,NA,forecast,193,260,284,82,136,169,223,284,614,E10000006
Cumbria,2020-12-28,NA,forecast,354,534,781,144,242,307,416,561,1366,E10000006
Cumbria,2020-12-29,NA,forecast,351,597,1278,127,227,295,422,580,1574,E10000006
Cumbria,2020-12-30,NA,forecast,345,680,1880,112,216,286,419,604,1799,E10000006
Cumbria,2020-12-31,NA,forecast,361,849,3375,101,215,298,448,662,2242,E10000006
Cumbria,2021-01-01,NA,forecast,349,993,4650,92,199,277,440,680,2534,E10000006
Cumbria,2021-01-02,NA,forecast,306,1146,8766,71,162,238,391,620,2611,E10000006
Cumbria,2021-01-03,NA,forecast,320,1579,14074,68,167,251,428,694,3288,E10000006
Darlington,2020-12-21,NA,forecast,35,36,13,19,27,32,38,44,60,E06000005
Darlington,2020-12-22,NA,forecast,32,34,13,17,25,29,35,41,58,E06000005
Darlington,2020-12-23,NA,forecast,33,35,14,17,26,30,36,42,60,E06000005
Darlington,2020-12-24,NA,forecast,28,31,14,14,21,25,31,37,55,E06000005
Darlington,2020-12-25,NA,forecast,25,27,14,11,18,22,28,33,50,E06000005
Darlington,2020-12-26,NA,forecast,22,25,15,10,17,20,25,30,48,E06000005
Darlington,2020-12-27,NA,forecast,20,23,15,9,15,18,23,28,47,E06000005
Darlington,2020-12-28,NA,forecast,36,43,30,17,26,32,41,50,90,E06000005
Darlington,2020-12-29,NA,forecast,33,41,36,15,23,29,38,47,86,E06000005
Darlington,2020-12-30,NA,forecast,35,44,48,15,24,30,40,50,96,E06000005
Darlington,2020-12-31,NA,forecast,30,40,52,12,20,25,34,45,89,E06000005
Darlington,2021-01-01,NA,forecast,26,36,53,9,17,22,30,39,83,E06000005
Darlington,2021-01-02,NA,forecast,23,35,62,8,16,20,28,37,85,E06000005
Darlington,2021-01-03,NA,forecast,21,33,68,7,14,18,25,34,79,E06000005
Denbighshire,2020-12-21,NA,forecast,22,24,13,8,15,19,25,30,48,W06000004
Denbighshire,2020-12-22,NA,forecast,23,26,15,8,16,20,27,33,53,W06000004
Denbighshire,2020-12-23,NA,forecast,25,28,17,8,17,21,28,35,59,W06000004
Denbighshire,2020-12-24,NA,forecast,31,36,22,11,21,27,37,46,76,W06000004
Denbighshire,2020-12-25,NA,forecast,25,29,20,8,16,21,29,36,66,W06000004
Denbighshire,2020-12-26,NA,forecast,33,39,30,10,21,28,38,49,91,W06000004
Denbighshire,2020-12-27,NA,forecast,35,43,37,11,22,30,41,54,105,W06000004
Denbighshire,2020-12-28,NA,forecast,31,39,34,9,19,26,36,48,96,W06000004
Denbighshire,2020-12-29,NA,forecast,33,43,44,9,20,28,39,52,109,W06000004
Denbighshire,2020-12-30,NA,forecast,35,48,54,9,21,28,42,58,129,W06000004
Denbighshire,2020-12-31,NA,forecast,44,63,75,12,27,37,54,74,167,W06000004
Denbighshire,2021-01-01,NA,forecast,35,53,84,8,20,28,43,61,146,W06000004
Denbighshire,2021-01-02,NA,forecast,45,71,115,11,26,37,57,80,196,W06000004
Denbighshire,2021-01-03,NA,forecast,50,84,185,11,28,40,60,87,245,W06000004
Derby,2020-12-21,NA,forecast,124,126,27,86,107,117,131,142,173,E06000015
Derby,2020-12-22,NA,forecast,102,105,25,69,87,96,108,119,149,E06000015
Derby,2020-12-23,NA,forecast,110,114,32,70,92,103,117,132,174,E06000015
Derby,2020-12-24,NA,forecast,96,101,32,59,79,89,103,118,161,E06000015
Derby,2020-12-25,NA,forecast,85,92,34,49,68,79,94,108,154,E06000015
Derby,2020-12-26,NA,forecast,69,75,33,36,53,62,76,89,134,E06000015
Derby,2020-12-27,NA,forecast,74,83,44,38,56,66,82,99,158,E06000015
Derby,2020-12-28,NA,forecast,119,138,88,57,87,105,133,164,289,E06000015
Derby,2020-12-29,NA,forecast,97,117,88,43,69,85,110,138,261,E06000015
Derby,2020-12-30,NA,forecast,104,131,106,42,72,91,121,156,311,E06000015
Derby,2020-12-31,NA,forecast,90,118,118,35,61,78,105,140,288,E06000015
Derby,2021-01-01,NA,forecast,80,111,152,28,52,68,94,128,287,E06000015
Derby,2021-01-02,NA,forecast,65,94,167,21,40,53,78,105,255,E06000015
Derby,2021-01-03,NA,forecast,68,106,202,20,41,56,83,116,303,E06000015
Derbyshire,2020-12-21,NA,forecast,323,327,55,245,288,309,338,362,424,E10000007
Derbyshire,2020-12-22,NA,forecast,291,297,59,214,257,279,305,332,402,E10000007
Derbyshire,2020-12-23,NA,forecast,291,301,73,202,251,275,308,341,436,E10000007
Derbyshire,2020-12-24,NA,forecast,279,295,90,182,235,261,299,337,458,E10000007
Derbyshire,2020-12-25,NA,forecast,270,293,110,169,220,249,295,337,494,E10000007
