region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,id
Caerphilly,2021-01-09,NA,forecast,195,384,1610,35,97,149,249,376,1014,W06000018
Caerphilly,2021-01-10,NA,forecast,185,430,4119,31,90,142,241,368,1005,W06000018
Calderdale,2020-12-28,NA,forecast,85,88,22,57,72,80,91,101,127,E08000033
Calderdale,2020-12-29,NA,forecast,84,88,26,54,71,79,90,101,135,E08000033
Calderdale,2020-12-30,NA,forecast,87,94,38,53,72,81,94,109,155,E08000033
Calderdale,2020-12-31,NA,forecast,75,84,51,43,59,68,82,96,150,E08000033
Calderdale,2021-01-01,NA,forecast,78,94,93,42,60,71,86,105,183,E08000033
Calderdale,2021-01-02,NA,forecast,71,92,152,37,54,64,79,97,194,E08000033
Calderdale,2021-01-03,NA,forecast,80,118,344,40,60,72,91,114,255,E08000033
Calderdale,2021-01-04,NA,forecast,131,228,1202,61,94,115,148,195,478,E08000033
Calderdale,2021-01-05,NA,forecast,126,286,2765,57,91,110,148,199,572,E08000033
Calderdale,2021-01-06,NA,forecast,133,419,6376,55,91,114,157,218,721,E08000033
Calderdale,2021-01-07,NA,forecast,113,524,10166,42,76,96,136,195,762,E08000033
Calderdale,2021-01-08,NA,forecast,120,1042,29316,42,77,101,144,215,941,E08000033
Calderdale,2021-01-09,NA,forecast,108,1605,53088,36,69,90,133,200,993,E08000033
Calderdale,2021-01-10,NA,forecast,123,3806,143301,38,76,102,151,237,1361,E08000033
Cambridgeshire,2020-12-28,NA,forecast,521,558,213,284,410,477,573,668,946,E10000003
Cambridgeshire,2020-12-29,NA,forecast,572,642,325,299,438,517,631,755,1217,E10000003
Cambridgeshire,2020-12-30,NA,forecast,585,712,520,286,437,523,658,817,1527,E10000003
Cambridgeshire,2020-12-31,NA,forecast,634,867,970,289,455,558,726,926,2109,E10000003
Cambridgeshire,2021-01-01,NA,forecast,590,935,1670,233,392,504,682,907,2496,E10000003
Cambridgeshire,2021-01-02,NA,forecast,483,971,2667,184,319,406,581,814,2740,E10000003
Cambridgeshire,2021-01-03,NA,forecast,629,1714,7936,211,379,518,765,1116,4697,E10000003
Cambridgeshire,2021-01-04,NA,forecast,1167,4970,32232,360,675,949,1475,2336,12365,E10000003
Cambridgeshire,2021-01-05,NA,forecast,1283,8927,75725,342,703,1024,1644,2783,17576,E10000003
Cambridgeshire,2021-01-06,NA,forecast,1338,15676,177578,314,689,1024,1783,3091,25394,E10000003
Cambridgeshire,2021-01-07,NA,forecast,1422,33187,434969,310,726,1096,1948,3557,35830,E10000003
Cambridgeshire,2021-01-08,NA,forecast,1304,51633,792489,245,622,960,1840,3660,44012,E10000003
Cambridgeshire,2021-01-09,NA,forecast,1114,82863,1327302,183,488,799,1583,3330,53746,E10000003
Cambridgeshire,2021-01-10,NA,forecast,1427,240317,4271773,225,617,1029,2131,4529,88880,E10000003
Camden,2020-12-28,NA,forecast,365,378,114,221,298,341,391,441,590,E09000007
Camden,2020-12-29,NA,forecast,300,317,105,176,243,277,328,373,506,E09000007
Camden,2020-12-30,NA,forecast,338,363,136,192,267,311,371,431,618,E09000007
Camden,2020-12-31,NA,forecast,306,332,145,162,234,276,337,394,587,E09000007
Camden,2021-01-01,NA,forecast,282,315,160,140,212,253,314,380,587,E09000007
Camden,2021-01-02,NA,forecast,224,255,195,105,163,198,250,306,497,E09000007
Camden,2021-01-03,NA,forecast,212,252,244,92,152,187,241,298,525,E09000007
Camden,2021-01-04,NA,forecast,438,545,722,172,301,381,499,643,1190,E09000007
Camden,2021-01-05,NA,forecast,366,477,913,138,239,309,428,561,1065,E09000007
Camden,2021-01-06,NA,forecast,398,583,2268,137,257,340,472,633,1325,E09000007
Camden,2021-01-07,NA,forecast,356,575,3214,114,221,297,426,589,1364,E09000007
Camden,2021-01-08,NA,forecast,332,622,6473,97,199,276,404,566,1374,E09000007
Camden,2021-01-09,NA,forecast,259,643,12341,69,155,211,321,456,1171,E09000007
Camden,2021-01-10,NA,forecast,246,828,23842,61,142,198,305,453,1241,E09000007
Cardiff,2020-12-28,NA,forecast,380,443,273,133,253,331,440,561,951,W06000015
Cardiff,2020-12-29,NA,forecast,256,303,202,85,169,220,298,385,675,W06000015
Cardiff,2020-12-30,NA,forecast,423,500,357,135,270,359,495,631,1117,W06000015
Cardiff,2020-12-31,NA,forecast,548,688,570,167,342,456,645,856,1643,W06000015
Cardiff,2021-01-01,NA,forecast,421,531,490,132,258,351,498,665,1258,W06000015
Cardiff,2021-01-02,NA,forecast,419,566,661,120,253,342,510,689,1439,W06000015
Cardiff,2021-01-03,NA,forecast,352,497,639,94,212,289,426,594,1306,W06000015
Cardiff,2021-01-04,NA,forecast,404,597,896,102,235,331,497,690,1655,W06000015
Cardiff,2021-01-05,NA,forecast,267,430,1130,62,148,210,326,465,1132,W06000015
Cardiff,2021-01-06,NA,forecast,442,768,2965,100,240,358,557,822,2052,W06000015
Cardiff,2021-01-07,NA,forecast,562,1078,3648,123,291,440,704,1084,3045,W06000015
Cardiff,2021-01-08,NA,forecast,438,965,6749,89,228,338,567,866,2427,W06000015
Cardiff,2021-01-09,NA,forecast,426,1125,9046,80,214,328,567,897,2856,W06000015
Cardiff,2021-01-10,NA,forecast,375,1269,16868,68,176,278,495,774,2523,W06000015
Carmarthenshire,2020-12-28,NA,forecast,201,231,141,67,132,173,234,296,500,W06000010
Carmarthenshire,2020-12-29,NA,forecast,156,181,113,51,102,134,180,233,393,W06000010
Carmarthenshire,2020-12-30,NA,forecast,233,274,181,75,151,198,273,351,596,W06000010
Carmarthenshire,2020-12-31,NA,forecast,307,365,245,99,200,265,357,467,816,W06000010
Carmarthenshire,2021-01-01,NA,forecast,275,327,225,85,178,234,323,418,731,W06000010
Carmarthenshire,2021-01-02,NA,forecast,266,324,241,80,168,226,317,414,742,W06000010
Carmarthenshire,2021-01-03,NA,forecast,227,277,200,67,142,189,270,361,638,W06000010
Carmarthenshire,2021-01-04,NA,forecast,248,311,254,69,149,207,293,395,763,W06000010
Carmarthenshire,2021-01-05,NA,forecast,191,243,213,49,118,159,227,302,602,W06000010
Carmarthenshire,2021-01-06,NA,forecast,284,375,325,71,175,240,347,471,976,W06000010
Carmarthenshire,2021-01-07,NA,forecast,386,506,459,94,221,316,465,636,1281,W06000010
Carmarthenshire,2021-01-08,NA,forecast,336,450,418,79,197,278,413,570,1180,W06000010
Carmarthenshire,2021-01-09,NA,forecast,334,445,438,76,186,272,407,556,1165,W06000010
Carmarthenshire,2021-01-10,NA,forecast,278,390,399,62,159,228,342,476,1072,W06000010
Central Bedfordshire,2020-12-28,NA,forecast,270,282,92,158,217,249,291,331,446,E06000056
Central Bedfordshire,2020-12-29,NA,forecast,243,259,92,141,195,223,264,306,430,E06000056
Central Bedfordshire,2020-12-30,NA,forecast,252,272,107,140,198,231,276,323,469,E06000056
Central Bedfordshire,2020-12-31,NA,forecast,215,239,116,112,165,193,240,286,429,E06000056
Central Bedfordshire,2021-01-01,NA,forecast,210,237,137,103,156,186,234,283,463,E06000056
Central Bedfordshire,2021-01-02,NA,forecast,168,197,157,78,121,149,190,235,400,E06000056
Central Bedfordshire,2021-01-03,NA,forecast,184,229,299,82,129,161,210,267,486,E06000056
Central Bedfordshire,2021-01-04,NA,forecast,258,350,907,106,175,223,306,397,784,E06000056
Central Bedfordshire,2021-01-05,NA,forecast,231,345,1520,90,155,197,277,366,840,E06000056
Central Bedfordshire,2021-01-06,NA,forecast,244,407,3487,85,154,204,286,393,947,E06000056
Central Bedfordshire,2021-01-07,NA,forecast,206,421,5831,68,127,171,248,345,903,E06000056
Central Bedfordshire,2021-01-08,NA,forecast,198,475,8458,60,117,159,241,352,941,E06000056
Central Bedfordshire,2021-01-09,NA,forecast,157,609,19885,44,89,124,195,281,833,E06000056
Central Bedfordshire,2021-01-10,NA,forecast,176,850,30511,46,96,138,221,328,1066,E06000056
Ceredigion,2020-12-28,NA,forecast,31,41,35,5,17,25,38,54,108,W06000008
Ceredigion,2020-12-29,NA,forecast,15,20,18,2,8,12,18,26,53,W06000008
Ceredigion,2020-12-30,NA,forecast,25,32,29,4,13,20,30,43,86,W06000008
Ceredigion,2020-12-31,NA,forecast,28,37,33,4,14,23,34,49,101,W06000008
Ceredigion,2021-01-01,NA,forecast,27,37,37,4,14,21,33,48,103,W06000008
Ceredigion,2021-01-02,NA,forecast,20,28,28,3,10,16,25,36,78,W06000008
Ceredigion,2021-01-03,NA,forecast,21,29,35,3,10,16,26,37,79,W06000008
Ceredigion,2021-01-04,NA,forecast,35,49,52,5,18,27,43,62,138,W06000008
Ceredigion,2021-01-05,NA,forecast,16,24,28,2,8,13,21,31,69,W06000008
Ceredigion,2021-01-06,NA,forecast,27,40,48,4,14,22,35,51,112,W06000008
Ceredigion,2021-01-07,NA,forecast,31,48,108,4,15,24,40,58,130,W06000008
Ceredigion,2021-01-08,NA,forecast,31,47,56,4,15,23,40,58,145,W06000008
Ceredigion,2021-01-09,NA,forecast,22,35,47,2,10,17,29,42,105,W06000008
Ceredigion,2021-01-10,NA,forecast,23,36,54,3,11,18,29,45,109,W06000008
Cheshire East,2020-12-28,NA,forecast,257,264,65,171,219,242,272,301,382,E06000049
Cheshire East,2020-12-29,NA,forecast,240,247,66,154,201,225,255,285,365,E06000049
Cheshire East,2020-12-30,NA,forecast,255,266,80,159,210,238,274,309,408,E06000049
Cheshire East,2020-12-31,NA,forecast,236,249,84,143,192,219,255,289,395,E06000049
Cheshire East,2021-01-01,NA,forecast,236,252,108,135,188,216,255,297,421,E06000049
Cheshire East,2021-01-02,NA,forecast,207,227,128,114,162,189,227,266,395,E06000049
Cheshire East,2021-01-03,NA,forecast,225,254,182,119,173,204,248,297,467,E06000049
Cheshire East,2021-01-04,NA,forecast,404,467,556,198,299,361,450,546,872,E06000049
Cheshire East,2021-01-05,NA,forecast,376,451,601,174,274,332,425,523,893,E06000049
Cheshire East,2021-01-06,NA,forecast,399,508,1316,174,281,346,456,570,1017,E06000049
Cheshire East,2021-01-07,NA,forecast,373,492,1520,152,257,324,423,540,1007,E06000049
Cheshire East,2021-01-08,NA,forecast,370,540,3023,139,249,319,432,555,1114,E06000049
Cheshire East,2021-01-09,NA,forecast,325,535,4862,116,215,277,385,501,1028,E06000049
Cheshire East,2021-01-10,NA,forecast,352,705,11124,116,228,300,415,556,1205,E06000049
Cheshire West and Chester,2020-12-28,NA,forecast,233,242,65,151,197,219,248,277,359,E06000050
Cheshire West and Chester,2020-12-29,NA,forecast,232,247,84,140,191,216,252,286,401,E06000050
Cheshire West and Chester,2020-12-30,NA,forecast,262,293,139,148,207,239,288,340,537,E06000050
Cheshire West and Chester,2020-12-31,NA,forecast,261,314,213,135,196,235,293,361,668,E06000050
Cheshire West and Chester,2021-01-01,NA,forecast,271,356,352,123,195,239,310,396,839,E06000050
Cheshire West and Chester,2021-01-02,NA,forecast,253,379,546,105,174,218,297,394,1017,E06000050
Cheshire West and Chester,2021-01-03,NA,forecast,320,558,1084,123,210,271,390,544,1638,E06000050
Cheshire West and Chester,2021-01-04,NA,forecast,474,1024,3172,156,289,392,580,865,3169,E06000050
Cheshire West and Chester,2021-01-05,NA,forecast,484,1330,6738,140,274,386,603,960,4151,E06000050
Cheshire West and Chester,2021-01-06,NA,forecast,546,2056,14794,142,299,427,718,1186,6063,E06000050
Cheshire West and Chester,2021-01-07,NA,forecast,550,2894,26658,126,281,425,734,1247,7480,E06000050
Cheshire West and Chester,2021-01-08,NA,forecast,562,4375,53511,117,275,429,794,1393,10055,E06000050
Cheshire West and Chester,2021-01-09,NA,forecast,538,6469,98915,97,242,387,756,1418,11874,E06000050
Cheshire West and Chester,2021-01-10,NA,forecast,679,12750,215635,108,294,488,1008,1986,19750,E06000050
Conwy,2020-12-28,NA,forecast,24,32,28,5,14,20,30,41,81,W06000003
Conwy,2020-12-29,NA,forecast,19,25,25,3,11,15,23,31,66,W06000003
Conwy,2020-12-30,NA,forecast,26,37,51,5,15,21,33,46,102,W06000003
Conwy,2020-12-31,NA,forecast,34,53,114,7,19,28,42,59,146,W06000003
Conwy,2021-01-01,NA,forecast,27,46,117,4,14,21,34,49,126,W06000003
Conwy,2021-01-02,NA,forecast,31,58,186,5,16,25,39,57,153,W06000003
Conwy,2021-01-03,NA,forecast,36,86,473,6,19,28,45,66,193,W06000003
Conwy,2021-01-04,NA,forecast,38,145,2464,6,19,29,49,77,247,W06000003
Conwy,2021-01-05,NA,forecast,29,177,3250,4,14,22,38,58,217,W06000003
Conwy,2021-01-06,NA,forecast,40,351,6395,5,19,30,54,88,370,W06000003
Conwy,2021-01-07,NA,forecast,51,1180,28680,7,23,38,69,115,544,W06000003
Conwy,2021-01-08,NA,forecast,40,1550,47274,5,18,30,54,96,479,W06000003
Conwy,2021-01-09,NA,forecast,47,2245,74551,5,21,35,65,113,637,W06000003
Conwy,2021-01-10,NA,forecast,53,5751,183011,6,22,38,75,132,868,W06000003
Cornwall,2020-12-28,NA,forecast,304,349,188,135,224,271,343,424,705,E06000052
Cornwall,2020-12-29,NA,forecast,356,457,358,143,243,307,416,542,1113,E06000052
Cornwall,2020-12-30,NA,forecast,439,704,879,155,283,368,533,747,2097,E06000052
Cornwall,2020-12-31,NA,forecast,495,1071,2114,148,293,405,616,941,3591,E06000052
Cornwall,2021-01-01,NA,forecast,550,1732,4417,140,302,424,709,1218,6499,E06000052
Cornwall,2021-01-02,NA,forecast,618,3224,11213,137,310,471,836,1611,12404,E06000052
Cornwall,2021-01-03,NA,forecast,738,6440,27894,132,334,529,1051,2237,23428,E06000052
Cornwall,2021-01-04,NA,forecast,1516,25820,137722,219,610,1054,2286,5166,77316,E06000052
Cornwall,2021-01-05,NA,forecast,1776,60609,352780,212,666,1173,2835,7624,166337,E06000052
Cornwall,2021-01-06,NA,forecast,2284,159964,1042886,214,750,1460,3889,11214,324030,E06000052
Cornwall,2021-01-07,NA,forecast,2463,398110,3262171,193,760,1520,4342,14799,580453,E06000052
Cornwall,2021-01-08,NA,forecast,2806,817441,6098949,175,767,1683,5262,19076,1031031,E06000052
Cornwall,2021-01-09,NA,forecast,3267,1603932,10992405,181,804,1795,6312,24974,2152565,E06000052
Cornwall,2021-01-10,NA,forecast,3901,2207149,12702589,176,834,2131,7595,34142,3749348,E06000052
County Durham,2020-12-28,NA,forecast,303,310,69,210,262,287,320,350,433,E06000047
County Durham,2020-12-29,NA,forecast,304,312,81,200,257,286,322,357,454,E06000047
County Durham,2020-12-30,NA,forecast,313,331,103,205,265,293,336,377,511,E06000047
County Durham,2020-12-31,NA,forecast,291,310,136,176,238,271,312,352,500,E06000047
County Durham,2021-01-01,NA,forecast,276,307,213,155,223,255,303,346,536,E06000047
County Durham,2021-01-02,NA,forecast,246,281,246,127,193,226,273,319,529,E06000047
County Durham,2021-01-03,NA,forecast,292,347,517,140,218,263,322,384,675,E06000047
County Durham,2021-01-04,NA,forecast,430,553,1469,193,316,384,482,584,1136,E06000047
County Durham,2021-01-05,NA,forecast,437,602,2667,175,302,386,487,602,1259,E06000047
County Durham,2021-01-06,NA,forecast,454,723,5480,169,313,397,511,642,1490,E06000047
County Durham,2021-01-07,NA,forecast,424,805,10131,139,277,367,485,608,1548,E06000047
County Durham,2021-01-08,NA,forecast,402,1108,26016,125,260,350,466,602,1702,E06000047
County Durham,2021-01-09,NA,forecast,364,1288,37661,100,223,309,425,557,1659,E06000047
County Durham,2021-01-10,NA,forecast,424,2022,67732,110,254,361,495,672,2134,E06000047
Coventry,2020-12-28,NA,forecast,184,188,41,126,158,174,194,213,260,E08000026
Coventry,2020-12-29,NA,forecast,175,181,45,119,148,164,186,206,262,E08000026
Coventry,2020-12-30,NA,forecast,173,180,50,110,144,162,185,206,271,E08000026
Coventry,2020-12-31,NA,forecast,162,171,57,99,133,151,175,199,270,E08000026
Coventry,2021-01-01,NA,forecast,151,164,67,88,121,139,166,192,278,E08000026
Coventry,2021-01-02,NA,forecast,135,150,74,76,106,123,148,174,266,E08000026
Coventry,2021-01-03,NA,forecast,126,142,89,65,96,114,139,166,262,E08000026
Coventry,2021-01-04,NA,forecast,199,235,198,97,148,177,223,272,463,E08000026
Coventry,2021-01-05,NA,forecast,190,237,264,87,137,167,217,271,498,E08000026
Coventry,2021-01-06,NA,forecast,186,246,390,78,129,160,213,274,530,E08000026
Coventry,2021-01-07,NA,forecast,174,247,554,70,119,151,204,265,560,E08000026
Coventry,2021-01-08,NA,forecast,162,251,876,61,109,138,193,258,569,E08000026
Coventry,2021-01-09,NA,forecast,144,248,1368,51,93,122,174,235,562,E08000026
Coventry,2021-01-10,NA,forecast,136,257,1926,44,82,112,164,225,581,E08000026
Croydon,2020-12-28,NA,forecast,631,649,169,410,530,591,666,746,955,E09000008
Croydon,2020-12-29,NA,forecast,572,594,168,362,477,536,611,687,903,E09000008
Croydon,2020-12-30,NA,forecast,573,605,193,351,469,530,617,711,956,E09000008
Croydon,2020-12-31,NA,forecast,532,567,198,313,430,488,578,672,926,E09000008
Croydon,2021-01-01,NA,forecast,537,588,245,298,421,492,598,697,1032,E09000008
Croydon,2021-01-02,NA,forecast,398,442,208,208,305,358,443,527,811,E09000008
Croydon,2021-01-03,NA,forecast,387,442,242,191,286,344,434,531,874,E09000008
Croydon,2021-01-04,NA,forecast,618,738,494,280,444,547,703,878,1513,E09000008
Croydon,2021-01-05,NA,forecast,561,688,523,235,392,491,639,809,1508,E09000008
Croydon,2021-01-06,NA,forecast,552,712,665,221,373,473,646,840,1696,E09000008
Croydon,2021-01-07,NA,forecast,516,698,755,194,337,436,607,814,1685,E09000008
Croydon,2021-01-08,NA,forecast,514,738,929,176,329,433,613,841,1887,E09000008
Croydon,2021-01-09,NA,forecast,376,580,837,124,234,313,454,651,1553,E09000008
Croydon,2021-01-10,NA,forecast,370,601,1071,112,221,304,449,647,1650,E09000008
Cumbria,2020-12-28,NA,forecast,424,443,133,266,349,393,457,514,677,E10000006
Cumbria,2020-12-29,NA,forecast,443,479,190,260,357,409,485,559,808,E10000006
Cumbria,2020-12-30,NA,forecast,468,537,315,248,361,423,521,622,1029,E10000006
Cumbria,2020-12-31,NA,forecast,522,653,661,255,380,462,592,736,1379,E10000006
Cumbria,2021-01-01,NA,forecast,525,742,1224,236,369,453,609,798,1760,E10000006
Cumbria,2021-01-02,NA,forecast,515,875,2647,209,340,439,621,844,2133,E10000006
Cumbria,2021-01-03,NA,forecast,629,1362,7257,235,405,523,762,1083,3235,E10000006
Cumbria,2021-01-04,NA,forecast,1231,3810,32437,396,741,1003,1538,2324,8246,E10000006
Cumbria,2021-01-05,NA,forecast,1332,6221,76069,374,732,1042,1683,2644,11468,E10000006
Cumbria,2021-01-06,NA,forecast,1415,13653,270462,358,729,1094,1834,3152,15232,E10000006
Cumbria,2021-01-07,NA,forecast,1562,28055,653135,354,770,1182,2099,3794,21017,E10000006
Cumbria,2021-01-08,NA,forecast,1589,67242,1827751,326,739,1150,2203,4250,28708,E10000006
Cumbria,2021-01-09,NA,forecast,1570,81319,2061197,281,693,1127,2237,4398,35309,E10000006
Cumbria,2021-01-10,NA,forecast,1899,141796,3280260,302,816,1344,2768,5871,53226,E10000006
Darlington,2020-12-28,NA,forecast,54,56,20,30,43,49,59,68,92,E06000005
Darlington,2020-12-29,NA,forecast,54,56,21,28,41,49,58,67,93,E06000005
Darlington,2020-12-30,NA,forecast,54,58,23,29,42,49,60,69,100,E06000005
Darlington,2020-12-31,NA,forecast,47,51,22,24,36,43,52,62,90,E06000005
Darlington,2021-01-01,NA,forecast,41,45,21,20,31,37,46,54,84,E06000005
Darlington,2021-01-02,NA,forecast,39,45,23,18,29,35,45,54,88,E06000005
Darlington,2021-01-03,NA,forecast,41,46,25,18,29,36,46,56,91,E06000005
Darlington,2021-01-04,NA,forecast,72,84,51,31,52,64,83,102,177,E06000005
Darlington,2021-01-05,NA,forecast,71,85,57,29,49,62,82,103,188,E06000005
Darlington,2021-01-06,NA,forecast,72,89,64,29,50,63,84,106,206,E06000005
Darlington,2021-01-07,NA,forecast,63,82,73,24,42,55,74,98,198,E06000005
Darlington,2021-01-08,NA,forecast,55,73,70,19,36,47,65,87,181,E06000005
Darlington,2021-01-09,NA,forecast,53,73,78,18,35,45,64,87,184,E06000005
Darlington,2021-01-10,NA,forecast,54,76,89,17,34,45,64,89,197,E06000005
Denbighshire,2020-12-28,NA,forecast,29,33,19,10,19,25,34,42,67,W06000004
Denbighshire,2020-12-29,NA,forecast,31,35,21,10,21,27,36,45,76,W06000004
Denbighshire,2020-12-30,NA,forecast,32,37,24,11,21,28,37,48,79,W06000004
Denbighshire,2020-12-31,NA,forecast,44,50,32,14,29,38,51,64,109,W06000004
Denbighshire,2021-01-01,NA,forecast,29,35,25,9,19,25,34,44,82,W06000004
Denbighshire,2021-01-02,NA,forecast,43,52,37,14,28,36,50,65,118,W06000004
Denbighshire,2021-01-03,NA,forecast,49,59,45,16,31,42,57,74,137,W06000004
Denbighshire,2021-01-04,NA,forecast,41,51,44,12,26,35,49,64,120,W06000004
Denbighshire,2021-01-05,NA,forecast,44,57,56,13,27,37,51,68,136,W06000004
Denbighshire,2021-01-06,NA,forecast,46,61,66,13,28,38,54,72,153,W06000004
Denbighshire,2021-01-07,NA,forecast,62,84,94,17,38,51,74,100,219,W06000004
Denbighshire,2021-01-08,NA,forecast,41,58,71,11,24,34,49,69,156,W06000004
Denbighshire,2021-01-09,NA,forecast,60,89,129,16,36,49,74,102,233,W06000004
Denbighshire,2021-01-10,NA,forecast,70,106,171,18,41,58,85,118,276,W06000004
Derby,2020-12-28,NA,forecast,167,172,46,108,140,156,177,197,254,E06000015
Derby,2020-12-29,NA,forecast,150,159,55,90,122,139,162,184,253,E06000015
Derby,2020-12-30,NA,forecast,165,185,92,96,133,152,182,213,334,E06000015
Derby,2020-12-31,NA,forecast,157,187,133,85,120,142,176,212,385,E06000015
Derby,2021-01-01,NA,forecast,144,190,233,73,106,128,163,206,429,E06000015
Derby,2021-01-02,NA,forecast,132,196,339,62,94,116,155,203,494,E06000015
